  QueueTimes | ServiceTimes | SojournTimes
       0.056 |        0.044 |        0.099
       0.056 |        0.047 |        0.103
       0.056 |        0.038 |        0.094
       0.055 |        0.052 |        0.108
       0.054 |        0.037 |        0.091
       0.054 |        0.055 |        0.109
       0.054 |        0.034 |        0.089
       0.055 |        0.039 |        0.094
       0.056 |        0.051 |        0.107
       0.078 |        0.038 |        0.116
       0.073 |        0.059 |        0.132
       0.056 |        0.052 |        0.108
       0.054 |        0.032 |        0.086
       0.064 |        0.044 |        0.108
       0.056 |        0.203 |        0.259
       0.057 |        0.049 |        0.106
       0.073 |        0.036 |        0.109
       0.055 |        0.051 |        0.106
       0.056 |        0.052 |        0.108
       0.055 |        0.049 |        0.104
       0.054 |        0.035 |        0.089
       0.084 |        0.045 |        0.129
       0.056 |        0.042 |        0.098
       0.056 |        0.036 |        0.092
       0.067 |        0.036 |        0.103
       0.055 |        0.032 |        0.087
       0.067 |        0.035 |        0.101
       0.054 |        0.040 |        0.095
       0.054 |        0.054 |        0.108
       0.054 |        0.037 |        0.090
       0.057 |        0.034 |        0.090
       0.056 |        0.050 |        0.105
       0.056 |        0.044 |        0.100
       0.055 |        0.031 |        0.086
       0.058 |        0.051 |        0.109
       0.055 |        0.047 |        0.103
       0.055 |        0.033 |        0.089
       0.071 |        0.174 |        0.245
       0.081 |        0.046 |        0.127
       0.093 |        0.044 |        0.137
       0.149 |        0.032 |        0.181
       0.055 |        0.057 |        0.112
       0.056 |        0.047 |        0.104
       0.055 |        0.044 |        0.099
       0.056 |        0.041 |        0.096
       0.056 |        0.039 |        0.095
       0.072 |        0.035 |        0.107
       0.106 |        0.037 |        0.143
       0.055 |        0.044 |        0.099
       0.054 |        0.058 |        0.112
       0.056 |        0.042 |        0.098
       0.072 |        0.049 |        0.121
       0.072 |        0.046 |        0.117
       0.100 |        0.040 |        0.140
       0.055 |        0.038 |        0.093
       0.057 |        0.051 |        0.108
       0.055 |        0.038 |        0.093
       0.056 |        0.040 |        0.096
       0.074 |        0.057 |        0.130
       0.072 |        0.055 |        0.127
       0.108 |        0.042 |        0.150
       0.074 |        0.040 |        0.114
       0.056 |        0.053 |        0.110
       0.055 |        0.043 |        0.098
       0.056 |        0.048 |        0.104
       0.055 |        0.054 |        0.109
       0.082 |        0.049 |        0.131
       0.055 |        0.039 |        0.093
       0.077 |        0.043 |        0.120
       0.055 |        0.047 |        0.102
       0.056 |        0.045 |        0.101
       0.083 |        0.035 |        0.118
       0.055 |        0.046 |        0.101
       0.056 |        0.035 |        0.091
       0.056 |        0.050 |        0.107
       0.055 |        0.041 |        0.097
       0.096 |        0.048 |        0.144
       0.082 |        0.046 |        0.128
       0.083 |        0.052 |        0.135
       0.055 |        0.042 |        0.097
       0.055 |        0.045 |        0.099
       0.054 |        0.044 |        0.098
       0.076 |        0.040 |        0.116
       0.055 |        0.042 |        0.096
       0.055 |        0.052 |        0.107
       0.054 |        0.049 |        0.103
       0.056 |        0.047 |        0.103
       0.056 |        0.034 |        0.090
       0.056 |        0.045 |        0.101
       0.056 |        0.038 |        0.094
       0.056 |        0.037 |        0.093
       0.056 |        0.039 |        0.095
       0.071 |        0.048 |        0.119
       0.071 |        0.061 |        0.132
       0.072 |        0.044 |        0.116
       0.056 |        0.052 |        0.108
       0.072 |        0.046 |        0.118
       0.071 |        0.040 |        0.111
       0.074 |        0.056 |        0.129
       0.071 |        0.055 |        0.126
       0.071 |        0.061 |        0.133
       0.102 |        0.047 |        0.150
       0.057 |        0.043 |        0.100
       0.056 |        0.043 |        0.098
       0.056 |        0.040 |        0.096
       0.057 |        0.038 |        0.095
       0.058 |        0.038 |        0.096
       0.056 |        0.046 |        0.102
       0.054 |        0.051 |        0.105
       0.055 |        0.041 |        0.096
       0.077 |        0.045 |        0.122
       0.056 |        0.052 |        0.108
       0.072 |        0.059 |        0.131
       0.072 |        0.042 |        0.114
       0.072 |        0.058 |        0.130
       0.056 |        0.035 |        0.091
       0.055 |        0.048 |        0.104
       0.056 |        0.038 |        0.094
       0.056 |        0.050 |        0.106
       0.056 |        0.037 |        0.093
       0.056 |        0.035 |        0.090
       0.072 |        0.050 |        0.121
       0.057 |        0.039 |        0.096
       0.075 |        0.033 |        0.108
       0.071 |        0.042 |        0.113
       0.080 |        0.054 |        0.134
       0.055 |        0.041 |        0.097
       0.055 |        0.032 |        0.087
       0.054 |        0.043 |        0.097
       0.057 |        0.049 |        0.106
       0.072 |        0.060 |        0.132
       0.071 |        0.055 |        0.126
       0.075 |        0.157 |        0.232
       0.056 |        0.050 |        0.106
       0.057 |        0.049 |        0.106
       0.072 |        0.059 |        0.132
       0.072 |        0.034 |        0.105
       0.072 |        0.059 |        0.131
       0.055 |        0.040 |        0.095
       0.054 |        0.048 |        0.103
       0.072 |        0.294 |        0.366
       0.058 |        0.053 |        0.111
       0.077 |        0.047 |        0.124
       0.071 |        0.057 |        0.128
       0.078 |        0.048 |        0.127
       0.072 |        0.047 |        0.118
       0.071 |        0.223 |        0.294
       0.056 |        0.043 |        0.099
       0.056 |        0.038 |        0.094
       0.056 |        0.186 |        0.242
       0.058 |        0.039 |        0.097
       0.072 |        0.055 |        0.127
       0.072 |        0.051 |        0.123
       0.072 |        0.048 |        0.120
       0.055 |        0.036 |        0.092
       0.069 |        0.041 |        0.109
       0.056 |        0.055 |        0.111
       0.058 |        0.050 |        0.107
       0.055 |        0.053 |        0.108
       0.056 |        0.041 |        0.097
       0.056 |        0.040 |        0.096
       0.056 |        0.043 |        0.099
       0.054 |        0.045 |        0.100
       0.054 |        0.048 |        0.103
       0.054 |        0.037 |        0.091
       0.057 |        0.044 |        0.100
       0.056 |        0.050 |        0.106
       0.056 |        0.037 |        0.093
       0.056 |        0.043 |        0.099
       0.055 |        0.042 |        0.098
       0.055 |        0.039 |        0.094
       0.055 |        0.050 |        0.105
       0.055 |        0.037 |        0.092
       0.056 |        0.034 |        0.090
       0.054 |        0.049 |        0.103
       0.072 |        0.056 |        0.128
       0.055 |        0.038 |        0.093
       0.056 |        0.049 |        0.105
       0.056 |        0.037 |        0.092
       0.091 |        0.042 |        0.132
       0.054 |        0.044 |        0.098
       0.055 |        0.043 |        0.098
       0.054 |        0.035 |        0.089
       0.054 |        0.161 |        0.215
       0.056 |        0.033 |        0.088
       0.056 |        0.034 |        0.091
       0.055 |        0.034 |        0.089
       0.055 |        0.051 |        0.106
       0.056 |        0.048 |        0.104
       0.073 |        0.045 |        0.118
       0.055 |        0.034 |        0.090
       0.069 |        0.037 |        0.106
       0.055 |        0.043 |        0.098
       0.055 |        0.043 |        0.098
       0.054 |        0.041 |        0.096
       0.055 |        0.041 |        0.096
       0.056 |        0.033 |        0.088
       0.056 |        0.050 |        0.106
       0.055 |        0.053 |        0.108
       0.073 |        0.049 |        0.122
       0.071 |        0.049 |        0.120
       0.072 |        0.046 |        0.118
       0.071 |        0.043 |        0.114
       0.057 |        0.053 |        0.111
       0.110 |        0.040 |        0.151
       0.056 |        0.042 |        0.098
       0.054 |        0.050 |        0.104
       0.057 |        0.035 |        0.092
       0.056 |        0.036 |        0.092
       0.056 |        0.032 |        0.088
       0.055 |        0.042 |        0.097
       0.074 |        0.044 |        0.118
       0.055 |        0.049 |        0.104
       0.067 |        0.045 |        0.112
       0.071 |        0.046 |        0.117
       0.071 |        0.057 |        0.128
       0.071 |        0.047 |        0.118
       0.085 |        0.033 |        0.118
       0.131 |        0.048 |        0.178
       0.055 |        0.048 |        0.103
       0.055 |        0.052 |        0.107
       0.054 |        0.048 |        0.102
       0.057 |        0.051 |        0.108
       0.056 |        0.037 |        0.093
       0.072 |        0.050 |        0.122
       0.073 |        0.050 |        0.123
